Time of Detection,Latitude,Longitude,Vertical Speed,Acceleration X,Acceleration Y,Acceleration Z,Bearing Change Rate,Altitude Change Rate,Signal Strength,Frequency,PRI,Pulse Width,Electronic Warfare,IFF Code,Flight Plan,Communication Signals,Weapon Status,Number of Objects in Formation,Formation Type,Country of Origin,Object Behavior,Weather Conditions,Time of Day,Geographic Terrain,Proximity to Sensitive Locations,Current Air Traffic Density,Solar Activity,Sensor Reliability,Confidence Level (Detection),Confidence Level (Classification),Number of Sensors Detecting Object,Sensor ID
2025-03-07 06:39:28.784082,-80.892237,91.980324,2.61,4.09,-3.21,-1.66,-4.21,-19.9,-65.88,1734941925.95,31.41,2.14,Spoofing,2707,"{'ID': 'FP6519', 'Departure': 'Airport_24', 'Arrival': 'Airport_46', 'Planned Altitude': 6021.84, 'Planned Speed': 630.35}","{'Frequency': 524.75, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,4,Line Abreast,CN,Loitering,"{'Visibility': 4118.05, 'Wind Speed': 20.45, 'Cloud Cover': 50.53}",Night,Flat,40246.85,65,Low,76.98,98.28,93.6,5,SENSOR_16
2025-03-07 08:41:16.784082,-37.518243,106.505741,-42.38,4.16,-0.47,4.35,6.6,12.63,-31.73,6440813881.52,254.58,31.37,None,2089,"{'ID': 'FP6569', 'Departure': 'Airport_27', 'Arrival': 'Airport_18', 'Planned Altitude': 24152.76, 'Planned Speed': 691.73}","{'Frequency': 8725.15, 'Content': 'Standard', 'Language': 'English'}",Unarmed,1,None,IR,Direct Approach,"{'Visibility': 33738.28, 'Wind Speed': 19.68, 'Cloud Cover': 95.82}",Day,Coastal,31942.69,53,Medium,62.25,55.64,50.81,1,SENSOR_6
2025-03-07 21:23:32.784082,-22.968988,123.90772,3.23,2.34,2.96,2.18,2.0,-13.15,-92.88,2169100900.9,258.3,70.69,Spoofing,1130,"{'ID': 'FP5775', 'Departure': 'Airport_48', 'Arrival': 'Airport_12', 'Planned Altitude': 27558.51, 'Planned Speed': 469.84}","{'Frequency': 335.15, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,4,Echelon,IR,Loitering,"{'Visibility': 5621.71, 'Wind Speed': 6.45, 'Cloud Cover': 45.24}",Night,Coastal,56427.32,6,Low,53.11,80.31,85.06,2,SENSOR_4
2025-03-07 20:12:24.784082,0.173707,151.3459,-20.29,0.21,-1.78,-0.83,6.46,2.77,-90.83,8698243871.83,725.84,37.98,Jamming,2122,"{'ID': 'FP2750', 'Departure': 'Airport_35', 'Arrival': 'Airport_9', 'Planned Altitude': 17752.84, 'Planned Speed': 529.75}","{'Frequency': 5671.27, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unknown,6,Line Abreast,US,Aggressive Maneuvers,"{'Visibility': 42674.21, 'Wind Speed': 25.3, 'Cloud Cover': 72.16}",Night,Coastal,67460.32,3,High,57.84,54.81,63.74,1,SENSOR_6
2025-03-07 22:33:43.784082,-31.024871,-101.837031,44.96,-2.85,3.63,4.82,2.04,-5.61,-16.25,7237270532.3,676.65,56.24,None,3639,"{'ID': 'FP1289', 'Departure': 'Airport_21', 'Arrival': 'Airport_48', 'Planned Altitude': 8511.14, 'Planned Speed': 591.15}","{'Frequency': 3948.37, 'Content': 'Standard', 'Language': 'English'}",Unknown,2,Line Abreast,FR,Aggressive Maneuvers,"{'Visibility': 40303.87, 'Wind Speed': 25.57, 'Cloud Cover': 73.8}",Night,Flat,64451.17,62,Low,82.81,73.13,69.06,5,SENSOR_10
2025-03-07 17:26:40.784082,64.492893,-78.843353,27.36,-1.31,4.09,-2.55,-5.47,17.96,-28.44,3147420886.56,239.53,56.03,None,4677,"{'ID': 'FP3996', 'Departure': 'Airport_33', 'Arrival': 'Airport_45', 'Planned Altitude': 34486.33, 'Planned Speed': 663.54}","{'Frequency': 856.45, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Line Abreast,PK,Direct Approach,"{'Visibility': 22152.94, 'Wind Speed': 24.02, 'Cloud Cover': 88.51}",Night,Mountainous,43838.05,84,High,93.1,91.89,58.9,3,SENSOR_2
2025-03-07 22:04:26.784082,-25.004304,-37.124197,41.43,4.18,1.23,-0.98,8.81,-9.46,-62.97,2139730152.1,270.81,62.11,None,7833,"{'ID': 'FP2089', 'Departure': 'Airport_23', 'Arrival': 'Airport_28', 'Planned Altitude': 6503.49, 'Planned Speed': 808.57}","{'Frequency': 3681.76, 'Content': 'Standard', 'Language': 'English'}",Unknown,3,Echelon,DE,Loitering,"{'Visibility': 19237.26, 'Wind Speed': 5.38, 'Cloud Cover': 29.57}",Twilight,Coastal,13840.87,72,High,58.63,65.88,72.8,5,SENSOR_16
2025-03-07 04:27:48.784082,-10.636382,5.677027,10.7,-3.06,-3.88,-0.09,-5.99,10.28,-4.99,9968387657.36,790.88,38.05,None,2212,"{'ID': 'FP3653', 'Departure': 'Airport_41', 'Arrival': 'Airport_46', 'Planned Altitude': 31753.31, 'Planned Speed': 498.28}","{'Frequency': 5648.25, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Echelon,CN,Loitering,"{'Visibility': 12543.77, 'Wind Speed': 4.05, 'Cloud Cover': 39.92}",Twilight,Flat,37415.22,19,Low,61.51,74.73,74.6,4,SENSOR_9
2025-03-07 22:24:14.784082,-25.304611,46.316525,45.58,-1.02,1.86,-2.92,3.55,-1.98,-93.31,8761527684.54,103.64,38.25,Unknown,7959,"{'ID': 'FP8763', 'Departure': 'Airport_48', 'Arrival': 'Airport_21', 'Planned Altitude': 31439.43, 'Planned Speed': 642.37}","{'Frequency': 341.12, 'Content': 'Standard', 'Language': 'English'}",Armed,6,Echelon,DE,Direct Approach,"{'Visibility': 29210.88, 'Wind Speed': 0.65, 'Cloud Cover': 94.52}",Twilight,Flat,31804.95,98,Low,62.71,98.07,55.18,3,SENSOR_7
2025-03-07 14:35:08.784082,12.21323,122.375222,-10.53,-0.27,4.92,0.21,-2.75,-12.22,-25.87,6543780992.36,371.22,10.54,Jamming,1735,"{'ID': 'FP4165', 'Departure': 'Airport_49', 'Arrival': 'Airport_16', 'Planned Altitude': 7117.64, 'Planned Speed': 747.74}","{'Frequency': 549.16, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,6,None,IR,Aggressive Maneuvers,"{'Visibility': 3601.05, 'Wind Speed': 20.4, 'Cloud Cover': 37.2}",Twilight,Coastal,55491.58,33,High,60.26,68.81,84.4,4,SENSOR_11
2025-03-07 16:29:07.784082,-6.246452,-53.768202,40.26,2.24,-2.46,-1.53,-7.3,-1.05,-10.24,5056958738.06,543.41,54.98,None,1207,"{'ID': 'FP9334', 'Departure': 'Airport_46', 'Arrival': 'Airport_28', 'Planned Altitude': 20132.77, 'Planned Speed': 843.99}","{'Frequency': 7096.47, 'Content': 'Standard', 'Language': 'English'}",Unarmed,3,Echelon,US,Aggressive Maneuvers,"{'Visibility': 18041.17, 'Wind Speed': 29.7, 'Cloud Cover': 11.77}",Twilight,Mountainous,50328.93,46,Low,74.52,70.06,58.45,2,SENSOR_7
2025-03-07 23:35:07.784082,52.771838,-64.461872,-38.75,-3.45,2.37,-2.29,3.23,-1.56,-63.24,1762762849.0,350.01,51.24,Spoofing,3573,"{'ID': 'FP4713', 'Departure': 'Airport_29', 'Arrival': 'Airport_48', 'Planned Altitude': 7735.36, 'Planned Speed': 364.25}","{'Frequency': 3325.19, 'Content': 'Encrypted', 'Language': 'English'}",Armed,2,Line Abreast,FR,Aggressive Maneuvers,"{'Visibility': 33755.07, 'Wind Speed': 27.87, 'Cloud Cover': 70.99}",Night,Coastal,25262.52,48,High,86.72,89.42,74.32,1,SENSOR_20
2025-03-07 01:40:57.784082,-55.73635,8.691166,-14.59,-2.76,0.43,1.84,0.81,19.35,-78.14,9527212838.95,840.15,2.75,Jamming,2100,"{'ID': 'FP4064', 'Departure': 'Airport_14', 'Arrival': 'Airport_25', 'Planned Altitude': 22828.58, 'Planned Speed': 818.2}","{'Frequency': 3869.34, 'Content': 'Encrypted', 'Language': 'English'}",Armed,6,Line Abreast,PK,Aggressive Maneuvers,"{'Visibility': 27101.05, 'Wind Speed': 16.86, 'Cloud Cover': 3.82}",Twilight,Coastal,15540.1,66,Medium,59.89,64.61,63.59,3,SENSOR_2
2025-03-07 06:51:29.784082,45.913743,3.054958,47.03,-2.61,2.54,-0.48,3.39,-11.22,-26.45,6496794611.53,523.69,81.39,None,9974,"{'ID': 'FP1229', 'Departure': 'Airport_38', 'Arrival': 'Airport_3', 'Planned Altitude': 17479.35, 'Planned Speed': 493.36}","{'Frequency': 1540.98, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,IN,Aggressive Maneuvers,"{'Visibility': 6950.64, 'Wind Speed': 12.46, 'Cloud Cover': 68.9}",Night,Flat,47051.84,47,Medium,93.52,56.89,55.02,1,SENSOR_4
2025-03-07 14:40:15.784082,8.566185,-132.045687,-12.3,-1.98,3.67,-4.62,9.96,6.17,-20.62,6668992477.66,566.01,18.46,Unknown,4040,"{'ID': 'FP1279', 'Departure': 'Airport_14', 'Arrival': 'Airport_34', 'Planned Altitude': 11093.47, 'Planned Speed': 796.19}","{'Frequency': 5053.11, 'Content': 'Standard', 'Language': 'English'}",Unarmed,4,Echelon,US,Direct Approach,"{'Visibility': 32464.18, 'Wind Speed': 21.37, 'Cloud Cover': 57.03}",Day,Flat,11614.32,92,Low,55.7,64.83,61.7,4,SENSOR_20
2025-03-07 13:11:06.784082,45.923628,102.872099,46.25,-2.65,-3.75,4.8,-5.2,-10.5,-63.75,8638564618.88,681.91,70.57,Spoofing,4481,"{'ID': 'FP9148', 'Departure': 'Airport_23', 'Arrival': 'Airport_34', 'Planned Altitude': 4445.96, 'Planned Speed': 609.33}","{'Frequency': 3887.78, 'Content': 'Standard', 'Language': 'English'}",Unarmed,6,None,IN,Aggressive Maneuvers,"{'Visibility': 33975.55, 'Wind Speed': 29.35, 'Cloud Cover': 62.38}",Day,Coastal,24412.47,90,Medium,84.96,99.38,87.99,1,SENSOR_9
2025-03-07 17:02:42.784082,-15.347943,166.001063,-10.27,-4.52,4.21,1.14,9.36,-9.02,-72.95,2525546398.14,344.66,48.17,Spoofing,1558,"{'ID': 'FP4757', 'Departure': 'Airport_31', 'Arrival': 'Airport_33', 'Planned Altitude': 8799.59, 'Planned Speed': 201.08}","{'Frequency': 9238.06, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,6,None,PK,Direct Approach,"{'Visibility': 34712.72, 'Wind Speed': 28.96, 'Cloud Cover': 99.79}",Day,Flat,88549.0,51,Low,94.03,76.56,83.18,2,SENSOR_1
2025-03-07 11:24:17.784082,-47.687806,-179.332386,20.07,0.17,3.1,1.72,9.17,-19.41,-7.71,2568370019.39,377.92,70.48,Jamming,1339,"{'ID': 'FP8626', 'Departure': 'Airport_40', 'Arrival': 'Airport_3', 'Planned Altitude': 10313.04, 'Planned Speed': 215.12}","{'Frequency': 3662.16, 'Content': 'Standard', 'Language': 'English'}",Unarmed,6,V-Formation,PK,Aggressive Maneuvers,"{'Visibility': 19007.91, 'Wind Speed': 6.77, 'Cloud Cover': 15.9}",Twilight,Flat,2379.92,8,High,81.38,76.58,98.11,3,SENSOR_20
2025-03-06 22:57:08.784082,-53.869695,176.417533,32.69,-2.15,1.14,1.4,1.5,2.14,-7.28,6908346939.99,863.27,56.4,None,9771,"{'ID': 'FP9774', 'Departure': 'Airport_27', 'Arrival': 'Airport_9', 'Planned Altitude': 21412.89, 'Planned Speed': 493.27}","{'Frequency': 1725.33, 'Content': 'Standard', 'Language': 'English'}",Unarmed,4,Echelon,PK,Loitering,"{'Visibility': 46697.85, 'Wind Speed': 17.67, 'Cloud Cover': 73.16}",Day,Mountainous,61203.84,60,Low,95.36,91.75,79.12,1,SENSOR_13
2025-03-06 22:59:27.784082,88.480675,173.682371,16.48,-4.01,-2.01,-4.18,0.93,15.78,-90.49,3312199045.43,71.25,65.37,Spoofing,3099,"{'ID': 'FP3362', 'Departure': 'Airport_8', 'Arrival': 'Airport_48', 'Planned Altitude': 14499.71, 'Planned Speed': 280.93}","{'Frequency': 722.71, 'Content': 'Standard', 'Language': 'English'}",Unknown,4,Echelon,PK,Aggressive Maneuvers,"{'Visibility': 8037.78, 'Wind Speed': 22.08, 'Cloud Cover': 13.59}",Night,Flat,74807.75,85,High,92.22,77.55,79.77,2,SENSOR_4
2025-03-07 10:29:57.784082,76.203496,-117.233787,-49.48,4.93,3.87,-3.73,-5.88,8.32,-3.56,3622752734.64,851.67,57.66,Spoofing,8907,"{'ID': 'FP8344', 'Departure': 'Airport_33', 'Arrival': 'Airport_32', 'Planned Altitude': 28624.18, 'Planned Speed': 210.84}","{'Frequency': 4338.83, 'Content': 'Encrypted', 'Language': 'Unknown'}",Armed,1,None,RU,Loitering,"{'Visibility': 47883.39, 'Wind Speed': 19.4, 'Cloud Cover': 90.99}",Day,Flat,38926.01,41,High,78.1,92.89,66.17,5,SENSOR_2
2025-03-08 01:27:30.784082,4.761688,82.410078,32.25,-0.65,-0.56,1.65,9.21,9.02,-72.26,5872176074.04,577.65,61.56,Jamming,6723,"{'ID': 'FP5651', 'Departure': 'Airport_39', 'Arrival': 'Airport_7', 'Planned Altitude': 15036.11, 'Planned Speed': 473.05}","{'Frequency': 3459.54, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Line Abreast,FR,Loitering,"{'Visibility': 16231.23, 'Wind Speed': 8.99, 'Cloud Cover': 44.75}",Day,Coastal,50222.58,15,High,80.53,97.02,98.08,4,SENSOR_12
2025-03-07 23:23:18.784082,51.927097,-42.174215,-46.39,-3.91,-3.07,-4.05,3.58,-4.51,-0.75,3796513721.76,97.34,64.75,Unknown,7451,"{'ID': 'FP4464', 'Departure': 'Airport_7', 'Arrival': 'Airport_34', 'Planned Altitude': 7846.43, 'Planned Speed': 266.07}","{'Frequency': 5907.85, 'Content': 'Standard', 'Language': 'English'}",Unarmed,6,Line Abreast,KR,Direct Approach,"{'Visibility': 6762.56, 'Wind Speed': 26.05, 'Cloud Cover': 29.99}",Night,Flat,90188.81,79,Low,81.17,60.71,74.39,5,SENSOR_1
2025-03-07 14:12:31.784082,23.489095,156.26217,49.62,0.55,-0.51,1.14,0.3,-11.49,-35.9,1322613577.12,168.58,33.83,None,9196,"{'ID': 'FP7197', 'Departure': 'Airport_35', 'Arrival': 'Airport_10', 'Planned Altitude': 39881.59, 'Planned Speed': 373.79}","{'Frequency': 9470.09, 'Content': 'Standard', 'Language': 'English'}",Unarmed,4,Echelon,IN,Loitering,"{'Visibility': 9771.63, 'Wind Speed': 19.37, 'Cloud Cover': 47.0}",Twilight,Mountainous,54270.74,18,Medium,56.17,96.29,60.99,3,SENSOR_11
2025-03-07 21:47:09.784082,61.262568,76.372463,-44.32,-0.57,3.05,4.35,-1.1,-15.94,-28.86,4551564348.47,351.46,61.48,None,9439,"{'ID': 'FP6487', 'Departure': 'Airport_7', 'Arrival': 'Airport_49', 'Planned Altitude': 8159.05, 'Planned Speed': 639.56}","{'Frequency': 5458.61, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,KR,Direct Approach,"{'Visibility': 35841.94, 'Wind Speed': 8.31, 'Cloud Cover': 37.53}",Night,Mountainous,77397.05,45,High,70.71,66.14,58.1,4,SENSOR_6
2025-03-07 18:41:12.784082,-36.22446,101.070538,-35.91,2.11,-4.4,1.92,-1.77,19.22,-33.97,3184000138.53,298.39,76.26,Spoofing,6135,"{'ID': 'FP4783', 'Departure': 'Airport_16', 'Arrival': 'Airport_49', 'Planned Altitude': 34176.26, 'Planned Speed': 687.89}","{'Frequency': 7362.05, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Echelon,PK,Aggressive Maneuvers,"{'Visibility': 22130.54, 'Wind Speed': 14.45, 'Cloud Cover': 2.42}",Day,Mountainous,77738.91,9,High,97.53,77.22,83.04,1,SENSOR_13
2025-03-07 01:51:35.784082,37.590337,-91.22516,19.81,-3.63,0.61,3.39,5.15,-18.52,-94.5,8638579837.66,144.22,36.01,Spoofing,9888,"{'ID': 'FP1527', 'Departure': 'Airport_10', 'Arrival': 'Airport_48', 'Planned Altitude': 10792.85, 'Planned Speed': 653.39}","{'Frequency': 4091.55, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Line Abreast,PK,Aggressive Maneuvers,"{'Visibility': 14754.34, 'Wind Speed': 14.11, 'Cloud Cover': 54.75}",Night,Flat,18722.27,97,Medium,66.49,79.21,90.77,2,SENSOR_10
2025-03-07 16:29:19.784082,4.013161,72.39574,6.86,-0.21,0.82,3.3,1.22,-6.43,-90.53,3780659158.48,631.16,70.08,Spoofing,6141,"{'ID': 'FP1111', 'Departure': 'Airport_17', 'Arrival': 'Airport_10', 'Planned Altitude': 28802.29, 'Planned Speed': 268.97}","{'Frequency': 4413.71, 'Content': 'Encrypted', 'Language': 'English'}",Armed,6,V-Formation,CN,Direct Approach,"{'Visibility': 8066.11, 'Wind Speed': 1.75, 'Cloud Cover': 30.42}",Day,Coastal,29003.18,17,High,71.79,61.68,88.93,5,SENSOR_5
2025-03-07 09:45:45.784082,-15.729532,84.62455,-8.36,4.07,4.64,3.05,7.28,6.62,-9.28,6021768085.1,69.13,88.08,Unknown,6200,"{'ID': 'FP6595', 'Departure': 'Airport_13', 'Arrival': 'Airport_45', 'Planned Altitude': 10107.64, 'Planned Speed': 421.8}","{'Frequency': 9686.35, 'Content': 'Encrypted', 'Language': 'English'}",Armed,1,None,US,Aggressive Maneuvers,"{'Visibility': 29507.59, 'Wind Speed': 14.78, 'Cloud Cover': 90.49}",Twilight,Flat,43207.63,37,High,66.73,64.77,72.43,5,SENSOR_3
2025-03-07 03:41:50.784082,26.418234,164.550586,-38.57,-1.12,1.98,-3.03,-0.28,-11.54,-32.41,5703922673.47,578.13,72.98,None,8061,"{'ID': 'FP9037', 'Departure': 'Airport_26', 'Arrival': 'Airport_1', 'Planned Altitude': 30496.11, 'Planned Speed': 858.96}","{'Frequency': 5939.88, 'Content': 'Standard', 'Language': 'English'}",Unknown,5,V-Formation,CN,Direct Approach,"{'Visibility': 42681.84, 'Wind Speed': 12.09, 'Cloud Cover': 12.56}",Night,Flat,57634.05,50,Low,77.46,63.89,89.17,5,SENSOR_7
2025-03-07 23:33:01.784082,10.000503,-157.586643,17.99,3.51,-3.28,0.99,0.31,4.42,-4.94,1007174181.37,201.04,3.2,Jamming,9239,"{'ID': 'FP4327', 'Departure': 'Airport_31', 'Arrival': 'Airport_42', 'Planned Altitude': 8573.61, 'Planned Speed': 261.11}","{'Frequency': 5517.32, 'Content': 'Standard', 'Language': 'English'}",Unarmed,4,V-Formation,KR,Aggressive Maneuvers,"{'Visibility': 16337.97, 'Wind Speed': 17.37, 'Cloud Cover': 20.47}",Day,Mountainous,72165.14,95,High,77.09,66.03,62.82,5,SENSOR_10
2025-03-07 12:40:31.784082,-2.406137,51.804576,31.65,4.08,-0.5,2.71,-9.08,-8.68,-6.69,5763935313.91,512.42,40.28,None,1236,"{'ID': 'FP4038', 'Departure': 'Airport_16', 'Arrival': 'Airport_22', 'Planned Altitude': 22242.62, 'Planned Speed': 766.81}","{'Frequency': 7935.47, 'Content': 'Standard', 'Language': 'English'}",Unarmed,3,None,IR,Aggressive Maneuvers,"{'Visibility': 13998.34, 'Wind Speed': 6.08, 'Cloud Cover': 0.28}",Night,Flat,6791.55,61,High,66.43,58.73,94.94,4,SENSOR_19
2025-03-07 06:38:34.784082,-23.622247,162.812339,38.86,-0.77,-2.61,-1.91,2.67,8.6,-77.28,3306015682.31,130.7,63.05,Spoofing,5293,"{'ID': 'FP8698', 'Departure': 'Airport_35', 'Arrival': 'Airport_49', 'Planned Altitude': 18325.99, 'Planned Speed': 224.6}","{'Frequency': 4150.02, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,3,Line Abreast,DE,Aggressive Maneuvers,"{'Visibility': 12047.1, 'Wind Speed': 11.69, 'Cloud Cover': 10.52}",Night,Coastal,49041.65,53,High,68.08,94.74,57.44,5,SENSOR_17
2025-03-07 07:07:36.784082,-13.902303,47.714951,4.71,-3.65,-4.32,-3.33,0.1,3.81,-93.65,5277152131.26,736.38,99.04,Unknown,8674,"{'ID': 'FP9753', 'Departure': 'Airport_44', 'Arrival': 'Airport_35', 'Planned Altitude': 8807.93, 'Planned Speed': 509.24}","{'Frequency': 4396.17, 'Content': 'Standard', 'Language': 'English'}",Unarmed,2,V-Formation,UK,Direct Approach,"{'Visibility': 21398.0, 'Wind Speed': 15.75, 'Cloud Cover': 26.83}",Twilight,Coastal,27321.14,15,Low,50.37,55.34,55.66,1,SENSOR_8
2025-03-07 17:40:13.784082,19.607283,110.54134,-3.4,3.31,-1.1,2.52,-8.06,18.96,-69.92,5789709089.19,794.62,48.69,Unknown,1267,"{'ID': 'FP4931', 'Departure': 'Airport_8', 'Arrival': 'Airport_26', 'Planned Altitude': 39835.67, 'Planned Speed': 381.8}","{'Frequency': 6588.4, 'Content': 'Standard', 'Language': 'English'}",Unknown,1,None,CN,Loitering,"{'Visibility': 32646.98, 'Wind Speed': 16.63, 'Cloud Cover': 76.55}",Night,Flat,27608.63,31,Medium,57.78,63.97,79.3,4,SENSOR_8
2025-03-07 00:42:29.784082,20.157995,119.810509,40.94,-1.65,-2.74,-0.54,6.64,-0.25,-99.67,7897370372.26,232.97,15.03,Spoofing,9905,"{'ID': 'FP9205', 'Departure': 'Airport_30', 'Arrival': 'Airport_23', 'Planned Altitude': 31952.46, 'Planned Speed': 296.81}","{'Frequency': 3458.2, 'Content': 'Standard', 'Language': 'English'}",Unknown,1,None,US,Direct Approach,"{'Visibility': 10749.11, 'Wind Speed': 9.53, 'Cloud Cover': 13.92}",Day,Coastal,5767.58,45,Medium,64.68,65.43,91.35,5,SENSOR_14
2025-03-07 00:38:03.784082,39.923262,78.487021,47.06,-3.9,1.68,-3.45,-5.22,18.08,-35.35,6231304164.6,536.1,86.04,None,5152,"{'ID': 'FP6556', 'Departure': 'Airport_25', 'Arrival': 'Airport_34', 'Planned Altitude': 7557.51, 'Planned Speed': 576.25}","{'Frequency': 8882.18, 'Content': 'Encrypted', 'Language': 'English'}",Armed,2,Line Abreast,IR,Loitering,"{'Visibility': 36653.04, 'Wind Speed': 12.19, 'Cloud Cover': 7.06}",Twilight,Flat,54940.21,60,Medium,63.45,67.63,71.37,2,SENSOR_4
2025-03-07 14:20:19.784082,13.289443,21.92702,46.29,-2.45,4.03,1.38,5.71,15.99,-98.85,8857528428.44,942.59,52.36,Unknown,2192,"{'ID': 'FP8600', 'Departure': 'Airport_42', 'Arrival': 'Airport_15', 'Planned Altitude': 26412.16, 'Planned Speed': 278.43}","{'Frequency': 5868.11, 'Content': 'Encrypted', 'Language': 'English'}",Armed,6,Line Abreast,IN,Loitering,"{'Visibility': 4867.99, 'Wind Speed': 17.6, 'Cloud Cover': 42.4}",Day,Mountainous,96974.7,86,Low,80.71,74.24,69.43,3,SENSOR_4
2025-03-07 01:23:41.784082,36.691255,-141.916083,8.19,-0.1,2.87,-4.19,-7.87,-4.78,-86.19,8620372021.21,787.89,58.6,Jamming,5696,"{'ID': 'FP3130', 'Departure': 'Airport_4', 'Arrival': 'Airport_36', 'Planned Altitude': 13523.98, 'Planned Speed': 448.72}","{'Frequency': 7264.16, 'Content': 'Standard', 'Language': 'English'}",Unarmed,4,Line Abreast,KR,Aggressive Maneuvers,"{'Visibility': 903.33, 'Wind Speed': 19.7, 'Cloud Cover': 27.37}",Day,Coastal,97667.87,78,Low,56.04,55.54,68.36,4,SENSOR_19
2025-03-07 16:30:39.784082,83.780533,73.032646,-24.3,-2.47,-4.75,3.08,0.3,11.39,-1.39,1170435473.69,431.46,31.22,Spoofing,1111,"{'ID': 'FP3903', 'Departure': 'Airport_13', 'Arrival': 'Airport_23', 'Planned Altitude': 15695.6, 'Planned Speed': 372.88}","{'Frequency': 2694.07, 'Content': 'Standard', 'Language': 'English'}",Unknown,1,None,PK,Loitering,"{'Visibility': 23333.4, 'Wind Speed': 17.67, 'Cloud Cover': 52.65}",Night,Coastal,55747.0,63,Medium,81.15,94.93,96.4,1,SENSOR_12
2025-03-07 18:11:12.784082,-34.822735,-26.31525,3.13,3.31,-0.93,2.37,2.74,17.95,-81.23,9031701124.31,608.78,70.29,Jamming,4948,"{'ID': 'FP2610', 'Departure': 'Airport_44', 'Arrival': 'Airport_37', 'Planned Altitude': 36799.42, 'Planned Speed': 228.18}","{'Frequency': 2233.38, 'Content': 'Encrypted', 'Language': 'English'}",Armed,4,Echelon,UK,Loitering,"{'Visibility': 33801.98, 'Wind Speed': 14.01, 'Cloud Cover': 90.5}",Twilight,Coastal,85324.57,99,High,57.17,73.8,62.59,1,SENSOR_1
2025-03-07 11:31:17.784082,-58.294267,100.003274,9.03,1.87,0.68,-3.49,2.21,-4.82,-99.18,5286763770.31,321.54,86.4,Spoofing,9435,"{'ID': 'FP4774', 'Departure': 'Airport_4', 'Arrival': 'Airport_28', 'Planned Altitude': 18357.69, 'Planned Speed': 253.48}","{'Frequency': 9621.89, 'Content': 'Standard', 'Language': 'English'}",Unknown,5,Echelon,UK,Loitering,"{'Visibility': 37924.0, 'Wind Speed': 2.84, 'Cloud Cover': 68.74}",Night,Flat,61379.05,99,High,85.05,74.65,67.6,3,SENSOR_4
2025-03-07 05:12:21.784082,-52.208295,-74.278774,-26.43,-3.46,-0.29,0.92,-1.89,6.07,-19.71,4586486386.83,855.87,60.41,Spoofing,8365,"{'ID': 'FP9625', 'Departure': 'Airport_40', 'Arrival': 'Airport_2', 'Planned Altitude': 11805.99, 'Planned Speed': 806.6}","{'Frequency': 2192.63, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,2,None,CN,Direct Approach,"{'Visibility': 21214.81, 'Wind Speed': 15.72, 'Cloud Cover': 34.11}",Day,Mountainous,4814.44,3,Low,96.2,63.44,81.25,4,SENSOR_12
2025-03-07 03:00:42.784082,-52.755899,-122.450169,5.82,-3.61,4.2,2.77,4.63,-1.48,-36.4,8584338574.98,829.01,98.59,None,2829,"{'ID': 'FP1562', 'Departure': 'Airport_27', 'Arrival': 'Airport_25', 'Planned Altitude': 28262.61, 'Planned Speed': 619.24}","{'Frequency': 8278.99, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,6,Echelon,CN,Direct Approach,"{'Visibility': 35456.45, 'Wind Speed': 1.3, 'Cloud Cover': 34.48}",Day,Mountainous,24529.83,30,High,74.87,86.67,97.41,2,SENSOR_11
2025-03-07 14:12:09.784082,-27.938637,-71.47642,-46.61,3.45,-3.0,2.05,3.35,-14.68,-75.42,1497032104.05,759.51,93.77,Unknown,6011,"{'ID': 'FP5739', 'Departure': 'Airport_44', 'Arrival': 'Airport_44', 'Planned Altitude': 28527.48, 'Planned Speed': 659.75}","{'Frequency': 9579.66, 'Content': 'Standard', 'Language': 'English'}",Unarmed,6,V-Formation,RU,Loitering,"{'Visibility': 16205.95, 'Wind Speed': 29.51, 'Cloud Cover': 8.21}",Day,Mountainous,45557.2,83,High,80.68,68.61,72.48,3,SENSOR_8
2025-03-07 07:47:06.784082,85.358314,51.028503,15.34,-4.4,0.41,3.83,8.67,19.61,-12.17,9739339205.6,887.81,56.84,Unknown,7902,"{'ID': 'FP9989', 'Departure': 'Airport_11', 'Arrival': 'Airport_43', 'Planned Altitude': 35148.99, 'Planned Speed': 815.31}","{'Frequency': 7979.83, 'Content': 'Standard', 'Language': 'English'}",Unarmed,5,Echelon,CN,Aggressive Maneuvers,"{'Visibility': 10971.14, 'Wind Speed': 19.38, 'Cloud Cover': 65.93}",Twilight,Flat,55844.76,35,Medium,96.5,60.73,82.1,4,SENSOR_5
